18:14::05:6831378,1084.125,3.172
18:14::05:6871303,1084.15625,3.17
18:14::05:6871303,1084.1875,3.172
18:14::05:6871303,1084.21875,3.172
18:14::05:6871303,1084.25,3.174
18:14::05:6871303,1084.28125,3.176
18:14::05:6871303,1084.3125,3.17
18:14::05:6871303,1084.34375,3.172
18:14::05:6871303,1084.375,3.172
18:14::05:6871303,1084.40625,3.178
18:14::05:6871303,1084.4375,3.178
18:14::05:6871303,1084.46875,3.184
18:14::05:6871303,1084.5,3.176
18:14::05:6871303,1084.53125,3.176
18:14::05:6970998,3.176,1085.09375
18:14::05:6970998,3.182,1085.125
18:14::05:6970998,3.188,1085.15625
18:14::05:6970998,3.19,1085.1875
18:14::05:6970998,3.19,1085.21875
18:14::05:6970998,3.194,1085.25
18:14::05:6970998,3.198,1085.28125
18:14::05:6970998,3.2,1085.3125
18:14::05:6970998,3.212,1085.34375
18:14::05:6970998,3.21,1085.375
18:14::05:6970998,3.206,1085.40625
18:14::05:6970998,3.214,1085.4375
18:14::05:6970998,3.214,1085.46875
18:14::05:6970998,3.206,1085.5
18:14::05:9514203,1086.3125,3.172
18:14::05:9514203,1086.34375,3.166
18:14::05:9514203,1086.375,3.168
18:14::05:9514203,1086.40625,3.168
18:14::05:9514203,1086.4375,3.168
18:14::05:9514203,1086.46875,3.168
18:14::05:9514203,1086.5,3.168
18:14::05:9514203,1086.53125,3.17
18:14::05:9514203,1086.5625,3.168
18:14::05:9514203,1086.59375,3.17
18:14::05:9514203,1086.625,3.168
18:14::05:9514203,1086.65625,3.172
18:14::05:9514203,1086.6875,3.172
18:14::05:9514203,1086.71875,3.178
18:14::06:3996211,1086.75,3.18
18:14::06:3996211,1086.78125,3.178
18:14::06:3996211,1086.8125,3.176
18:14::06:3996211,1086.84375,3.172
18:14::06:3996211,1086.875,3.17
18:14::06:3996211,1086.90625,3.162
18:14::06:3996211,1086.9375,3.158
18:14::06:3996211,1086.96875,3.15
18:14::06:3996211,1087,3.15
18:14::06:3996211,1087.03125,3.146
18:14::06:3996211,1087.0625,3.148
18:14::06:3996211,1087.09375,3.152
18:14::06:3996211,1087.125,3.152
18:14::06:3996211,1087.15625,3.15
18:14::06:8121752,1087.1875,3.148
18:14::06:8121752,1087.21875,3.148
18:14::06:8121752,1087.25,3.146
18:14::06:8121752,1087.28125,3.146
18:14::06:8121752,1087.3125,3.142
18:14::06:8121752,1087.34375,3.136
18:14::06:8121752,1087.375,3.14
18:14::06:8121752,1087.40625,3.138
18:14::06:8121752,1087.4375,3.142
18:14::06:8121752,1087.46875,3.148
18:14::06:8121752,1087.5,3.152
18:14::06:8121752,1087.53125,3.15
18:14::06:8121752,1087.5625,3.15
18:14::06:8121752,1087.59375,3.154
18:14::07:2599787,1087.625,3.154
18:14::07:2599787,1087.65625,3.154
18:14::07:2599787,1087.6875,3.148
18:14::07:2599787,1087.71875,3.138
18:14::07:2599787,1087.75,3.138
18:14::07:2599787,1087.78125,3.138
18:14::07:2599787,1087.8125,3.136
18:14::07:2599787,1087.84375,3.132
18:14::07:2599787,1087.875,3.132
18:14::07:2599787,1087.90625,3.13
18:14::07:2599787,1087.9375,3.132
18:14::07:2599787,1087.96875,3.132
18:14::07:2599787,1088,3.124
18:14::07:2599787,1088.03125,3.124
18:14::07:7037924,1088.0625,3.124
18:14::07:7037924,1088.09375,3.124
18:14::07:7037924,1088.125,3.118
18:14::07:7037924,1088.15625,3.12
18:14::07:7037924,1088.1875,3.124
18:14::07:7037924,1088.21875,3.126
18:14::07:7037924,1088.25,3.124
18:14::07:7037924,1088.28125,3.126
18:14::07:7037924,1088.3125,3.124
18:14::07:7037924,1088.34375,3.124
18:14::07:7037924,1088.375,3.132
18:14::07:7037924,1088.40625,3.13
18:14::07:7037924,1088.4375,3.126
18:14::07:7037924,1088.46875,3.126
18:14::08:1514415,1088.5,3.124
18:14::08:1514415,1088.53125,3.118
18:14::08:1514415,1088.5625,3.116
18:14::08:1514415,1088.59375,3.114
18:14::08:1514415,1088.625,3.104
18:14::08:1514415,1088.65625,3.102
18:14::08:1514415,1088.6875,3.102
18:14::08:1514415,1088.71875,3.098
18:14::08:1514415,1088.75,3.098
18:14::08:1514415,1088.78125,3.104
18:14::08:1514415,1088.8125,3.104
18:14::08:1514415,1088.84375,3.112
18:14::08:1514415,1088.875,3.112
18:14::08:1514415,1088.90625,3.114
18:14::08:5478914,1088.9375,3.12
18:14::08:5478914,1088.96875,3.122
18:14::08:5478914,1089,3.12
18:14::08:5478914,1089.03125,3.114
18:14::08:5478914,1089.0625,3.12
18:14::08:5478914,1089.09375,3.112
18:14::08:5478914,1089.125,3.112
18:14::08:5478914,1089.15625,3.11
18:14::08:5478914,1089.1875,3.104
18:14::08:5478914,1089.21875,3.106
18:14::08:5478914,1089.25,3.104
18:14::08:5478914,1089.28125,3.108
18:14::08:5478914,1089.3125,3.106
18:14::08:5478914,1089.34375,3.104
18:14::08:9956641,1089.375,3.11
18:14::08:9956641,1089.40625,3.108
18:14::08:9956641,1089.4375,3.104
18:14::08:9956641,1089.46875,3.106
18:14::08:9956641,1089.5,3.106
18:14::08:9966610,1089.53125,3.108
18:14::08:9966610,1089.5625,3.102
18:14::08:9966610,1089.59375,3.102
18:14::08:9966610,1089.625,3.094
18:14::08:9966610,1089.65625,3.092
18:14::08:9966610,1089.6875,3.092
18:14::08:9966610,1089.71875,3.086
18:14::08:9966610,1089.75,3.086
18:14::08:9966610,1089.78125,3.08
18:14::09:4506283,1089.8125,3.078
18:14::09:4506283,1089.84375,3.082
18:14::09:4506283,1089.875,3.086
18:14::09:4506283,1089.90625,3.096
18:14::09:4506283,1089.9375,3.092
18:14::09:4506283,1089.96875,3.092
18:14::09:4506283,1090,3.094
18:14::09:4506283,1090.03125,3.094
18:14::09:4506283,1090.0625,3.098
18:14::09:4506283,1090.09375,3.092
18:14::09:4506283,1090.125,3.092
18:14::09:4506283,1090.15625,3.084
18:14::09:4506283,1090.1875,3.086
18:14::09:4506283,1090.21875,3.082
18:14::09:9126710,1090.25,3.08
18:14::09:9126710,1090.28125,3.088
18:14::09:9126710,1090.3125,3.092
18:14::09:9126710,1090.34375,3.092
18:14::09:9126710,1090.375,3.088
18:14::09:9126710,1090.40625,3.09
18:14::09:9126710,1090.4375,3.09
18:14::09:9126710,1090.46875,3.092
18:14::09:9126710,1090.5,3.088
18:14::09:9126710,1090.53125,3.08
18:14::09:9126710,1090.5625,3.074
18:14::09:9126710,1090.59375,3.074
18:14::09:9126710,1090.625,3.076
18:14::09:9126710,1090.65625,3.078
18:14::10:3091193,1090.6875,3.08
18:14::10:3101165,1090.71875,3.08
18:14::10:3101165,1090.75,3.088
18:14::10:3101165,1090.78125,3.09
18:14::10:3101165,1090.8125,3.088
18:14::10:3101165,1090.84375,3.088
18:14::10:3101165,1090.875,3.088
18:14::10:3101165,1090.90625,3.086
18:14::10:3101165,1090.9375,3.082
18:14::10:3101165,1090.96875,3.082
18:14::10:3101165,1091,3.072
18:14::10:3101165,1091.03125,3.068
18:14::10:3101165,1091.0625,3.07
18:14::10:3101165,1091.09375,3.068
18:14::10:7609114,1091.125,3.066
18:14::10:7609114,1091.15625,3.062
18:14::10:7619099,1091.1875,3.06
18:14::10:7619099,1091.21875,3.056
18:14::10:7619099,1091.25,3.056
18:14::10:7619099,1091.28125,3.064
18:14::10:7619099,1091.3125,3.058
18:14::10:7619099,1091.34375,3.06
18:14::10:7619099,1091.375,3.058
18:14::10:7619099,1091.40625,3.058
18:14::10:7619099,1091.4375,3.06
18:14::10:7619099,1091.46875,3.056
18:14::10:7619099,1091.5,3.058
18:14::10:7619099,1091.53125,3.05
18:14::11:2122185,1091.5625,3.058
18:14::11:2122185,1091.59375,3.054
18:14::11:2122185,1091.625,3.052
18:14::11:2122185,1091.65625,3.05
18:14::11:2122185,1091.6875,3.048
18:14::11:2122185,1091.71875,3.048
18:14::11:2122185,1091.75,3.048
18:14::11:2122185,1091.78125,3.048
18:14::11:2122185,1091.8125,3.042
18:14::11:2122185,1091.84375,3.044
18:14::11:2122185,1091.875,3.046
18:14::11:2122185,1091.90625,3.046
18:14::11:2122185,1091.9375,3.054
18:14::11:2122185,1091.96875,3.054
18:14::11:6613249,1092,3.058
18:14::11:6613249,1092.03125,3.06
18:14::11:6613249,1092.0625,3.056
18:14::11:6613249,1092.09375,3.054
18:14::11:6613249,1092.125,3.05
18:14::11:6613249,1092.15625,3.05
18:14::11:6613249,1092.1875,3.044
18:14::11:6613249,1092.21875,3.042
18:14::11:6613249,1092.25,3.034
18:14::11:6613249,1092.28125,3.032
18:14::11:6613249,1092.3125,3.038
18:14::11:6613249,1092.34375,3.036
18:14::11:6613249,1092.375,3.038
18:14::11:6613249,1092.40625,3.036
18:14::12:0562687,1092.4375,3.042
18:14::12:0562687,1092.46875,3.04
18:14::12:0562687,1092.5,3.04
18:14::12:0562687,1092.53125,3.042
18:14::12:0562687,1092.5625,3.042
18:14::12:0572931,1092.59375,3.044
18:14::12:0572931,1092.625,3.04
18:14::12:0572931,1092.65625,3.042
18:14::12:0572931,1092.6875,3.034
18:14::12:0572931,1092.71875,3.036
18:14::12:0572931,1092.75,3.04
18:14::12:0572931,1092.78125,3.04
18:14::12:0572931,1092.8125,3.034
18:14::12:0572931,1092.84375,3.032
18:14::12:5050069,1092.875,3.032
18:14::12:5050069,1092.90625,3.034
18:14::12:5050069,1092.9375,3.034
18:14::12:5050069,1092.96875,3.032
18:14::12:5050069,1093,3.026
18:14::12:5050069,1093.03125,3.03
18:14::12:5050069,1093.0625,3.03
18:14::12:5050069,1093.09375,3.03
18:14::12:5050069,1093.125,3.03
18:14::12:5050069,1093.15625,3.028
18:14::12:5050069,1093.1875,3.026
18:14::12:5050069,1093.21875,3.026
18:14::12:5050069,1093.25,3.024
18:14::12:5050069,1093.28125,3.026
18:14::12:9512316,1093.3125,3.024
18:14::12:9512316,1093.34375,3.024
18:14::12:9512316,1093.375,3.02
