18:08::10:7134896,731.28125,-191.827143162328
18:08::10:7134896,731.28515625,-248.298593096713
18:08::10:7134896,731.2890625,-271.517075106052
18:08::10:7134896,731.29296875,-249.543748283334
18:08::10:7134896,731.296875,-192.559587389752
18:08::10:7134896,731.30078125,-124.149296548357
18:08::10:7134896,731.3046875,-59.9139378032777
18:08::10:7134896,731.30859375,-8.86257515182959
18:08::10:7134896,731.3125,20.8014160588397
18:08::10:7134896,731.31640625,38.0138554033021
18:08::10:7134896,731.3203125,45.0453199865719
18:08::10:7134896,731.32421875,46.6566972869045
18:08::10:7134896,731.328125,47.0229194006165
18:08::10:7134896,731.33203125,43.1409649952696
18:08::10:7563765,18.0181279946287,731.40234375
18:08::10:7563765,15.8940397350993,731.40625
18:08::10:7563765,16.1870174260689,731.41015625
18:08::10:7563765,11.2063966795862,731.4140625
18:08::10:7563765,15.3080843531602,731.41796875
18:08::10:7563765,14.4291512802515,731.421875
18:08::10:7563765,7.6174199652089,731.42578125
18:08::10:7563765,17.6519058809168,731.4296875
18:08::10:7563765,12.7445295571764,731.43359375
18:08::10:7563765,12.8910184026612,731.4375
18:08::10:7563765,22.0465712454604,731.44140625
18:08::10:7563765,18.2378612628559,731.4453125
18:08::10:7563765,19.190038758507,731.44921875
18:08::10:7563765,15.2348399304178,731.453125
18:08::10:8051019,731.5546875,-56.3982055116428
18:08::10:8051019,731.55859375,-59.6209601123081
18:08::10:8051019,731.5625,-54.4938505203406
18:08::10:8051019,731.56640625,-50.3189184240242
18:08::10:8051019,731.5703125,-52.2965178380688
18:08::10:8051019,731.57421875,-44.8255867183447
18:08::10:8051019,731.578125,-42.3352763451033
18:08::10:8051019,731.58203125,-45.0453199865719
18:08::10:8051019,731.5859375,-35.010834070864
18:08::10:8051019,731.58984375,-32.3740348521378
18:08::10:8051019,731.59375,-29.1512802514725
18:08::10:8051019,731.59765625,-25.0495925778985
18:08::10:8051019,731.6015625,-16.1870174260689
18:08::10:8051019,731.60546875,-13.403729361858
18:08::10:8549691,731.609375,-10.0344859157079
18:08::10:8549691,731.61328125,-4.46790978728599
18:08::10:8549691,731.6171875,-5.85955381939146
18:08::10:8549691,731.62109375,0.292977690969573
18:08::10:8549691,731.625,-6.518753624073
18:08::10:8549691,731.62890625,-6.00604266487625
18:08::10:8559667,731.6328125,-3.14951017792291
18:08::10:8559667,731.63671875,-6.37226477858821
18:08::10:8559667,731.640625,-0.805688650166326
18:08::10:8559667,731.64453125,0
18:08::10:8559667,731.6484375,3.66222113711966
18:08::10:8559667,731.65234375,0.21973326822718
18:08::10:8559667,731.65625,2.49031037324137
18:08::10:8559667,731.66015625,2.1240882595294
