18:08::10:5349665,730.1875,24.2064
18:08::10:5349665,730.21875,24.534
18:08::10:5349665,730.25,25.0566
18:08::10:5349665,730.28125,25.3686
18:08::10:5349665,730.3125,25.392
18:08::10:5349665,730.34375,25.4388
18:08::10:5349665,730.375,24.9474
18:08::10:5349665,730.40625,25.431
18:08::10:5349665,730.4375,25.4388
18:08::10:5349665,730.46875,25.4856
18:08::10:5349665,730.5,25.6572
18:08::10:5349665,730.53125,25.353
18:08::10:5349665,730.5625,25.392
18:08::10:5349665,730.59375,25.5168
18:08::10:7124925,731.0625,26.1564
18:08::10:7124925,731.09375,26.2032
18:08::10:7124925,731.125,25.899
18:08::10:7124925,731.15625,25.9614
18:08::10:7124925,731.1875,26.016
18:08::10:7124925,731.21875,26.406
18:08::10:7124925,731.25,26.6712
18:08::10:7124925,731.28125,26.874
18:08::10:7124925,731.3125,27.108
18:08::10:7124925,731.34375,27.303
18:08::10:7124925,731.375,27.1548
18:08::10:7124925,731.40625,27.03
18:08::10:7124925,731.4375,26.7726
18:08::10:7124925,731.46875,26.5152
18:08::11:1061483,731.5,26.2578
18:08::11:1061483,731.53125,26.094
18:08::11:1061483,731.5625,25.8366
18:08::11:1061483,731.59375,25.0254
18:08::11:1061483,731.625,24.378
18:08::11:1061483,731.65625,24.1284
18:08::11:1061483,731.6875,24.495
18:08::11:1061483,731.71875,24.5262
18:08::11:1061483,731.75,24.963
18:08::11:1061483,731.78125,25.0098
18:08::11:1061483,731.8125,24.7212
18:08::11:1061483,731.84375,24.4794
18:08::11:1061483,731.875,24.7602
18:08::11:1061483,731.90625,24.8304
18:08::11:5544666,731.9375,25.1658
18:08::11:5544666,731.96875,25.5012
18:08::11:5544666,732,26.0862
18:08::11:5544666,732.03125,26.6946
18:08::11:5544666,732.0625,27.1548
18:08::11:5544666,732.09375,27.5604
18:08::11:5544666,732.125,27.4824
18:08::11:5544666,732.15625,27.3186
18:08::11:5544666,732.1875,26.6634
18:08::11:5544666,732.21875,26.1642
18:08::11:5544666,732.25,26.3592
18:08::11:5544666,732.28125,26.991
18:08::11:5544666,732.3125,27.9426
18:08::11:5544666,732.34375,28.8552
18:08::12:0012714,732.375,28.9566
18:08::12:0012714,732.40625,28.2858
18:08::12:0012714,732.4375,27.5292
18:08::12:0012714,732.46875,27.0924
18:08::12:0012714,732.5,27.3732
18:08::12:0012714,732.53125,27.4824
18:08::12:0012714,732.5625,27.927
18:08::12:0012714,732.59375,28.2624
18:08::12:0012714,732.625,28.0752
18:08::12:0012714,732.65625,28.005
18:08::12:0012714,732.6875,27.5916
18:08::12:0012714,732.71875,27.4746
18:08::12:0012714,732.75,27.1392
18:08::12:0012714,732.78125,26.9988
18:08::12:4481090,732.8125,26.5152
18:08::12:4481090,732.84375,25.9146
18:08::12:4481090,732.875,25.509
18:08::12:4481090,732.90625,24.885
18:08::12:4481090,732.9375,24.261
18:08::12:4481090,732.96875,23.8944
18:08::12:4481090,733,23.9958
18:08::12:4481090,733.03125,23.9958
18:08::12:4481090,733.0625,23.9724
18:08::12:4481090,733.09375,24.0972
18:08::12:4481090,733.125,24.0582
18:08::12:4491059,733.15625,23.7228
18:08::12:4491059,733.1875,23.7462
18:08::12:4491059,733.21875,23.8554
18:08::12:8615131,733.25,23.5668
18:08::12:8615131,733.28125,24.1362
18:08::12:8625101,733.3125,24.2688
18:08::12:8625101,733.34375,24.0114
18:08::12:8625101,733.375,24.0426
18:08::12:8625101,733.40625,24.027
18:08::12:8625101,733.4375,23.9724
18:08::12:8625101,733.46875,23.9646
18:08::12:8625101,733.5,24.0582
18:08::12:8625101,733.53125,24.0894
18:08::12:8625101,733.5625,23.9646
18:08::12:8625101,733.59375,24.0348
18:08::12:8625101,733.625,24.0816
18:08::12:8625101,733.65625,23.8164
18:08::13:3118198,733.6875,23.9958
18:08::13:3128207,733.71875,23.9412
18:08::13:3128207,733.75,23.871
18:08::13:3128207,733.78125,23.7618
18:08::13:3128207,733.8125,23.9412
18:08::13:3128207,733.84375,23.988
18:08::13:3128207,733.875,23.6292
18:08::13:3128207,733.90625,23.5434
18:08::13:3128207,733.9375,23.2938
18:08::13:3128207,733.96875,23.3718
18:08::13:3128207,734,23.364
18:08::13:3128207,734.03125,23.4342
18:08::13:3128207,734.0625,23.364
18:08::13:3128207,734.09375,23.5902
18:08::13:7576282,734.125,23.325
18:08::13:7576282,734.15625,23.4498
18:08::13:7576282,734.1875,23.3328
18:08::13:7576282,734.21875,23.3484
18:08::13:7576282,734.25,23.169
18:08::13:7576282,734.28125,22.74
18:08::13:7576282,734.3125,22.0692
18:08::13:7576282,734.34375,21.6246
18:08::13:7576282,734.375,21.3438
18:08::13:7576282,734.40625,21.2658
18:08::13:7576282,734.4375,21.804
18:08::13:7576282,734.46875,22.194
18:08::13:7576282,734.5,22.233
18:08::13:7576282,734.53125,22.4358
18:08::14:2054322,734.5625,22.467
18:08::14:2054322,734.59375,22.2486
18:08::14:2054322,734.625,22.467
18:08::14:2054322,734.65625,22.6542
18:08::14:2054322,734.6875,23.1144
18:08::14:2054322,734.71875,23.8632
18:08::14:2054322,734.75,24.7758
18:08::14:2054322,734.78125,25.1112
18:08::14:2054322,734.8125,24.9396
18:08::14:2054322,734.84375,24.4716
18:08::14:2054322,734.875,24.1596
18:08::14:2054322,734.90625,24.4248
18:08::14:2054322,734.9375,25.548
18:08::14:2054322,734.96875,26.1798
18:08::14:5994026,735,26.5776
18:08::14:5994026,735.03125,26.7024
18:08::14:5994026,735.0625,26.601
18:08::14:5994026,735.09375,25.9614
18:08::14:5994026,735.125,25.4154
18:08::14:5994026,735.15625,25.3998
18:08::14:5994026,735.1875,25.743
18:08::14:5994026,735.21875,26.25
18:08::14:5994026,735.25,26.6166
18:08::14:5994026,735.28125,27.5136
18:08::14:5994026,735.3125,28.3326
18:08::14:5994026,735.34375,29.1906
18:08::14:5994026,735.375,30.0018
18:08::14:5994026,735.40625,30.9924
18:08::15:0511958,735.4375,31.9908
18:08::15:0511958,735.46875,32.8878
18:08::15:0511958,735.5,33.8706
18:08::15:0511958,735.53125,35.2044
18:08::15:0511958,735.5625,36.585
18:08::15:0511958,735.59375,38.2464
18:08::15:0511958,735.625,39.4788
18:08::15:0511958,735.65625,41.031
18:08::15:0511958,735.6875,42.5988
18:08::15:0511958,735.71875,43.9794
18:08::15:0511958,735.75,45.438
18:08::15:0511958,735.78125,46.647
18:08::15:0511958,735.8125,47.4894
18:08::15:0511958,735.84375,48.3864
18:08::15:5118136,735.875,49.2444
18:08::15:5118136,735.90625,50.04
18:08::15:5118136,735.9375,50.8824
18:08::15:5118136,735.96875,51.6468
18:08::15:5118136,736,52.2396
18:08::15:5118136,736.03125,52.9494
18:08::15:5118136,736.0625,53.355
18:08::15:5118136,736.09375,54.1584
18:08::15:5118136,736.125,54.4938
18:08::15:5118136,736.15625,55.0008
18:08::15:5118136,736.1875,55.7574
18:08::15:5118136,736.21875,56.0538
18:08::15:5118136,736.25,56.2098
18:08::15:5118136,736.28125,55.344
18:08::15:9588323,736.3125,53.8464
18:08::15:9588323,736.34375,52.1538
18:08::15:9588323,736.375,50.6328
18:08::15:9588323,736.40625,49.1508
18:08::15:9588323,736.4375,47.6376
18:08::15:9588323,736.46875,46.3194
18:08::15:9588323,736.5,45.0948
18:08::15:9588323,736.53125,44.307
18:08::15:9588323,736.5625,43.722
18:08::15:9588323,736.59375,42.9108
18:08::15:9588323,736.625,42.2244
18:08::15:9588323,736.65625,41.8578
18:08::15:9588323,736.6875,41.8422
18:08::15:9588323,736.71875,42.1932
18:08::16:3578079,736.75,42.0762
18:08::16:3578079,736.78125,42.1542
18:08::16:3578079,736.8125,42.5832
18:08::16:3578079,736.84375,43.2462
18:08::16:3578079,736.875,43.6518
18:08::16:3578079,736.90625,43.7376
18:08::16:3578079,736.9375,43.4568
18:08::16:3578079,736.96875,43.098
18:08::16:3578079,737,42.7938
18:08::16:3578079,737.03125,42.669
18:08::16:3578079,737.0625,41.9904
18:08::16:3578079,737.09375,41.967
18:08::16:3578079,737.125,41.4522
18:08::16:3578079,737.15625,41.0544
18:08::16:8066100,737.1875,40.563
18:08::16:8066100,737.21875,40.29
18:08::16:8066100,737.25,40.1184
18:08::16:8066100,737.28125,40.0092
18:08::16:8066100,737.3125,40.0014
18:08::16:8066100,737.34375,39.9468
18:08::16:8066100,737.375,39.5256
18:08::16:8066100,737.40625,39.4164
18:08::16:8066100,737.4375,39.7128
18:08::16:8066100,737.46875,39.6894
18:08::16:8066100,737.5,39.198
18:08::16:8066100,737.53125,38.5974
18:08::16:8066100,737.5625,38.0748
18:08::16:8066100,737.59375,37.6536
18:08::17:2544129,737.625,37.5834
18:08::17:2544129,737.65625,37.5756
18:08::17:2544129,737.6875,37.443
18:08::17:2544129,737.71875,37.2324
18:08::17:2544129,737.75,37.3182
18:08::17:2544129,737.78125,37.2636
18:08::17:2544129,737.8125,36.9672
18:08::17:2544129,737.84375,36.4056
18:08::17:2544129,737.875,35.8908
18:08::17:2544129,737.90625,35.5242
18:08::17:2544129,737.9375,35.6568
18:08::17:2544129,737.96875,35.5242
18:08::17:2544129,738,35.2902
18:08::17:2544129,738.03125,35.2122
18:08::17:7006996,738.0625,35.4384
18:08::17:7006996,738.09375,35.1732
18:08::17:7006996,738.125,34.9236
18:08::17:7006996,738.15625,34.4712
18:08::17:7006996,738.1875,33.8316
18:08::17:7006996,738.21875,33.5352
18:08::17:7006996,738.25,32.7942
18:08::17:7006996,738.28125,32.6148
18:08::17:7006996,738.3125,32.1936
18:08::17:7006996,738.34375,31.9206
18:08::17:7006996,738.375,31.4058
18:08::17:7006996,738.40625,30.813
18:08::17:7006996,738.4375,30.2436
18:08::17:7006996,738.46875,29.9238
18:08::18:0986768,738.5,29.6196
18:08::18:0986768,738.53125,29.565
18:08::18:0986768,738.5625,29.2842
18:08::18:0986768,738.59375,28.7694
18:08::18:0986768,738.625,28.3092
18:08::18:0986768,738.65625,28.0674
18:08::18:0986768,738.6875,28.122
18:08::18:0986768,738.71875,28.2078
18:08::18:0986768,738.75,28.0206
18:08::18:0986768,738.78125,28.044
18:08::18:0986768,738.8125,27.927
18:08::18:0986768,738.84375,27.7944
18:08::18:0986768,738.875,27.5838
18:08::18:0986768,738.90625,27.342
18:08::18:5494689,738.9375,27.3654
18:08::18:5494689,738.96875,27.3654
18:08::18:5494689,739,27.3732
18:08::18:5494689,739.03125,27.1938
18:08::18:5494689,739.0625,27.1548
18:08::18:5494689,739.09375,27.3732
18:08::18:5494689,739.125,27.264
18:08::18:5494689,739.15625,27.1704
18:08::18:5494689,739.1875,27.2328
18:08::18:5494689,739.21875,27.0222
18:08::18:5494689,739.25,27.03
18:08::18:5494689,739.28125,26.952
18:08::18:5494689,739.3125,26.7102
18:08::18:5494689,739.34375,26.6322
18:08::18:9977799,739.375,26.523
18:08::18:9977799,739.40625,26.3904
18:08::18:9977799,739.4375,26.4294
18:08::18:9977799,739.46875,26.5074
18:08::18:9977799,739.5,26.5074
18:08::18:9977799,739.53125,26.757
18:08::18:9977799,739.5625,26.6868
18:08::18:9977799,739.59375,26.4606
18:08::18:9977799,739.625,26.211
18:08::18:9977799,739.65625,26.094
18:08::18:9977799,739.6875,26.0784
18:08::18:9977799,739.71875,26.1096
18:08::18:9987765,739.75,26.1486
18:08::18:9987765,739.78125,26.1876
18:08::19:4661438,739.8125,26.25
18:08::19:4661438,739.84375,25.9458
18:08::19:4661438,739.875,25.7586
18:08::19:4661438,739.90625,25.5168
18:08::19:4661438,739.9375,25.3608
18:08::19:4661438,739.96875,25.197
18:08::19:4661438,740,24.7992
18:08::19:4661438,740.03125,24.6432
18:08::19:4661438,740.0625,25.0722
18:08::19:4661438,740.09375,25.6416
18:08::19:4661438,740.125,26.1798
18:08::19:4661438,740.15625,26.6322
18:08::19:4661438,740.1875,26.835
18:08::19:4671420,740.21875,26.9052
18:08::19:8599205,740.25,27.2328
18:08::19:8599205,740.28125,26.9364
18:08::19:8599205,740.3125,27.03
18:08::19:8599205,740.34375,26.6946
18:08::19:8599205,740.375,26.5698
18:08::19:8599205,740.40625,26.7414
18:08::19:8599205,740.4375,26.6634
18:08::19:8599205,740.46875,26.7414
18:08::19:8599205,740.5,26.6166
18:08::19:8599205,740.53125,26.8428
18:08::19:8599205,740.5625,26.9832
18:08::19:8599205,740.59375,27.1158
18:08::19:8599205,740.625,27.264
18:08::19:8599205,740.65625,27.3108
18:08::20:3137087,740.6875,27.2016
18:08::20:3147067,740.71875,27.2796
18:08::20:3147067,740.75,27.1314
18:08::20:3147067,740.78125,26.8662
18:08::20:3147067,740.8125,26.4216
18:08::20:3147067,740.84375,26.0238
18:08::20:3147067,740.875,25.6494
18:08::20:3147067,740.90625,25.509
18:08::20:3147067,740.9375,25.2282
18:08::20:3147067,740.96875,24.9942
18:08::20:3147067,741,24.7446
18:08::20:3147067,741.03125,24.5886
18:08::20:3147067,741.0625,24.3078
18:08::20:3147067,741.09375,24.183
18:08::20:7595509,741.125,24.1362
18:08::20:7595509,741.15625,23.988
18:08::20:7595509,741.1875,24.1908
18:08::20:7595509,741.21875,24.3468
18:08::20:7595509,741.25,24.3078
18:08::20:7595509,741.28125,24.2376
18:08::20:7595509,741.3125,23.9412
18:08::20:7595509,741.34375,24.2766
18:08::20:7595509,741.375,24.3702
18:08::20:7595509,741.40625,24.6198
18:08::20:7595509,741.4375,24.8694
18:08::20:7595509,741.46875,25.119
18:08::20:7595509,741.5,25.3218
18:08::20:7595509,741.53125,25.2672
18:08::21:2083537,741.5625,25.3296
18:08::21:2083537,741.59375,25.392
18:08::21:2083537,741.625,25.4778
18:08::21:2083537,741.65625,25.2438
18:08::21:2083537,741.6875,25.1892
18:08::21:2083537,741.71875,25.0566
18:08::21:2083537,741.75,24.9786
18:08::21:2083537,741.78125,24.9552
18:08::21:2083537,741.8125,25.0098
18:08::21:2083537,741.84375,24.8616
18:08::21:2083537,741.875,24.729
18:08::21:2083537,741.90625,24.6276
18:08::21:2083537,741.9375,24.5418
18:08::21:2083537,741.96875,24.6042
18:08::21:5963150,742,24.3078
18:08::21:5963150,742.03125,24.4248
18:08::21:5963150,742.0625,24.651
18:08::21:5963150,742.09375,24.6354
18:08::21:5963150,742.125,24.6042
18:08::21:5963150,742.15625,24.573
18:08::21:5963150,742.1875,24.7524
18:08::21:5963150,742.21875,24.9084
18:08::21:5963150,742.25,24.6432
18:08::21:5963150,742.28125,24.8772
18:08::21:5963150,742.3125,24.7914
18:08::21:5963150,742.34375,24.7992
18:08::21:5963150,742.375,25.158
18:08::21:5963150,742.40625,24.8538
18:08::22:0605895,742.4375,24.7524
18:08::22:0605895,742.46875,24.9708
18:08::22:0605895,742.5,24.9162
18:08::22:0605895,742.53125,24.9162
18:08::22:0605895,742.5625,24.807
18:08::22:0605895,742.59375,24.885
18:08::22:0605895,742.625,24.8304
18:08::22:0605895,742.65625,24.7992
18:08::22:0605895,742.6875,24.6744
18:08::22:0605895,742.71875,24.534
18:08::22:0605895,742.75,24.4638
18:08::22:0605895,742.78125,24.378
18:08::22:0605895,742.8125,24.3078
18:08::22:0605895,742.84375,24.339
18:08::22:5079076,742.875,24.3312
18:08::22:5079076,742.90625,24.066
18:08::22:5079076,742.9375,24.183
18:08::22:5079076,742.96875,24.105
18:08::22:5079076,743,24.3702
18:08::22:5089046,743.03125,24.4638
