18:08::10:5279843,729.3125,2.534
18:08::10:5339696,729.34375,2.534
18:08::10:5339696,729.375,2.536
18:08::10:5339696,729.40625,2.532
18:08::10:5339696,729.4375,2.536
18:08::10:5339696,729.46875,2.536
18:08::10:5339696,729.5,2.538
18:08::10:5339696,729.53125,2.536
18:08::10:5339696,729.5625,2.536
18:08::10:5339696,729.59375,2.534
18:08::10:5339696,729.625,2.528
18:08::10:5339696,729.65625,2.526
18:08::10:5339696,729.6875,2.522
18:08::10:5339696,729.71875,2.522
18:08::10:5439420,2.48,730.28125
18:08::10:5439420,2.482,730.3125
18:08::10:5439420,2.48,730.34375
18:08::10:5439420,2.48,730.375
18:08::10:5439420,2.482,730.40625
18:08::10:5439420,2.482,730.4375
18:08::10:5439420,2.48,730.46875
18:08::10:5439420,2.48,730.5
18:08::10:5439420,2.48,730.53125
18:08::10:5439420,2.476,730.5625
18:08::10:5439420,2.476,730.59375
18:08::10:5439420,2.474,730.625
18:08::10:5439420,2.468,730.65625
18:08::10:5439420,2.47,730.6875
18:08::10:7124925,731.0625,2.452
18:08::10:7124925,731.09375,2.452
18:08::10:7124925,731.125,2.454
18:08::10:7124925,731.15625,2.456
18:08::10:7124925,731.1875,2.456
18:08::10:7124925,731.21875,2.456
18:08::10:7124925,731.25,2.454
18:08::10:7124925,731.28125,2.452
18:08::10:7124925,731.3125,2.454
18:08::10:7124925,731.34375,2.45
18:08::10:7124925,731.375,2.444
18:08::10:7124925,731.40625,2.44
18:08::10:7124925,731.4375,2.434
18:08::10:7124925,731.46875,2.434
18:08::11:1550178,731.5,2.434
18:08::11:1550178,731.53125,2.434
18:08::11:1550178,731.5625,2.432
18:08::11:1550178,731.59375,2.43
18:08::11:1550178,731.625,2.43
18:08::11:1550178,731.65625,2.43
18:08::11:1550178,731.6875,2.428
18:08::11:1550178,731.71875,2.432
18:08::11:1550178,731.75,2.428
18:08::11:1550178,731.78125,2.424
18:08::11:1550178,731.8125,2.428
18:08::11:1550178,731.84375,2.428
18:08::11:1550178,731.875,2.426
18:08::11:1550178,731.90625,2.424
18:08::11:5524695,731.9375,2.426
18:08::11:5534668,731.96875,2.42
18:08::11:5534668,732,2.42
18:08::11:5534668,732.03125,2.42
18:08::11:5534668,732.0625,2.418
18:08::11:5534668,732.09375,2.42
18:08::11:5534668,732.125,2.418
18:08::11:5534668,732.15625,2.42
18:08::11:5534668,732.1875,2.422
18:08::11:5534668,732.21875,2.422
18:08::11:5534668,732.25,2.422
18:08::11:5534668,732.28125,2.426
18:08::11:5534668,732.3125,2.424
18:08::11:5534668,732.34375,2.426
18:08::12:0002731,732.375,2.426
18:08::12:0002731,732.40625,2.426
18:08::12:0002731,732.4375,2.422
18:08::12:0002731,732.46875,2.422
18:08::12:0002731,732.5,2.422
18:08::12:0002731,732.53125,2.416
18:08::12:0002731,732.5625,2.42
18:08::12:0002731,732.59375,2.414
18:08::12:0002731,732.625,2.416
18:08::12:0002731,732.65625,2.414
18:08::12:0002731,732.6875,2.414
18:08::12:0002731,732.71875,2.414
18:08::12:0002731,732.75,2.416
18:08::12:0002731,732.78125,2.418
18:08::12:4481090,732.8125,2.412
18:08::12:4481090,732.84375,2.418
18:08::12:4481090,732.875,2.414
18:08::12:4481090,732.90625,2.418
18:08::12:4481090,732.9375,2.422
18:08::12:4481090,732.96875,2.422
18:08::12:4481090,733,2.42
18:08::12:4481090,733.03125,2.416
18:08::12:4481090,733.0625,2.42
18:08::12:4481090,733.09375,2.414
18:08::12:4481090,733.125,2.418
18:08::12:4481090,733.15625,2.418
18:08::12:4481090,733.1875,2.416
18:08::12:4481090,733.21875,2.414
18:08::12:9118904,733.25,2.416
18:08::12:9118904,733.28125,2.42
18:08::12:9118904,733.3125,2.418
18:08::12:9118904,733.34375,2.42
18:08::12:9118904,733.375,2.422
18:08::12:9118904,733.40625,2.42
18:08::12:9118904,733.4375,2.422
18:08::12:9118904,733.46875,2.426
18:08::12:9118904,733.5,2.426
18:08::12:9118904,733.53125,2.424
18:08::12:9118904,733.5625,2.43
18:08::12:9118904,733.59375,2.434
18:08::12:9118904,733.625,2.432
18:08::12:9118904,733.65625,2.432
18:08::13:3108252,733.6875,2.43
18:08::13:3108252,733.71875,2.434
18:08::13:3108252,733.75,2.436
18:08::13:3108252,733.78125,2.442
18:08::13:3108252,733.8125,2.442
18:08::13:3108252,733.84375,2.438
18:08::13:3108252,733.875,2.444
18:08::13:3108252,733.90625,2.448
18:08::13:3118198,733.9375,2.448
18:08::13:3118198,733.96875,2.446
18:08::13:3118198,734,2.446
18:08::13:3118198,734.03125,2.442
18:08::13:3118198,734.0625,2.44
18:08::13:3118198,734.09375,2.444
18:08::13:7566313,734.125,2.438
18:08::13:7566313,734.15625,2.436
18:08::13:7566313,734.1875,2.438
18:08::13:7566313,734.21875,2.438
18:08::13:7566313,734.25,2.438
18:08::13:7566313,734.28125,2.436
18:08::13:7566313,734.3125,2.436
18:08::13:7566313,734.34375,2.432
18:08::13:7566313,734.375,2.436
18:08::13:7566313,734.40625,2.43
18:08::13:7566313,734.4375,2.43
18:08::13:7566313,734.46875,2.428
18:08::13:7566313,734.5,2.426
18:08::13:7566313,734.53125,2.426
18:08::14:2054322,734.5625,2.424
18:08::14:2054322,734.59375,2.424
18:08::14:2054322,734.625,2.422
18:08::14:2054322,734.65625,2.424
18:08::14:2054322,734.6875,2.424
18:08::14:2054322,734.71875,2.422
18:08::14:2054322,734.75,2.422
18:08::14:2054322,734.78125,2.42
18:08::14:2054322,734.8125,2.42
18:08::14:2054322,734.84375,2.412
18:08::14:2054322,734.875,2.414
18:08::14:2054322,734.90625,2.412
18:08::14:2054322,734.9375,2.406
18:08::14:2054322,734.96875,2.404
18:08::14:6492705,735,2.4
18:08::14:6492705,735.03125,2.4
18:08::14:6492705,735.0625,2.396
18:08::14:6492705,735.09375,2.4
18:08::14:6492705,735.125,2.394
18:08::14:6492705,735.15625,2.39
18:08::14:6492705,735.1875,2.39
18:08::14:6492705,735.21875,2.39
18:08::14:6492705,735.25,2.388
18:08::14:6492705,735.28125,2.388
18:08::14:6492705,735.3125,2.392
18:08::14:6492705,735.34375,2.39
18:08::14:6492705,735.375,2.392
18:08::14:6492705,735.40625,2.394
18:08::15:0492000,735.4375,2.396
18:08::15:0501984,735.46875,2.398
18:08::15:0501984,735.5,2.402
18:08::15:0501984,735.53125,2.398
18:08::15:0501984,735.5625,2.396
18:08::15:0501984,735.59375,2.392
18:08::15:0501984,735.625,2.394
18:08::15:0501984,735.65625,2.39
18:08::15:0501984,735.6875,2.388
18:08::15:0501984,735.71875,2.38
18:08::15:0501984,735.75,2.38
18:08::15:0501984,735.78125,2.378
18:08::15:0501984,735.8125,2.376
18:08::15:0501984,735.84375,2.38
18:08::15:5108139,735.875,2.38
18:08::15:5108139,735.90625,2.378
18:08::15:5108139,735.9375,2.376
18:08::15:5108139,735.96875,2.376
18:08::15:5108139,736,2.378
18:08::15:5108139,736.03125,2.378
18:08::15:5108139,736.0625,2.378
18:08::15:5108139,736.09375,2.376
18:08::15:5108139,736.125,2.376
18:08::15:5108139,736.15625,2.376
18:08::15:5108139,736.1875,2.376
18:08::15:5108139,736.21875,2.376
18:08::15:5108139,736.25,2.372
18:08::15:5108139,736.28125,2.37
18:08::15:9578369,736.3125,2.372
18:08::15:9578369,736.34375,2.368
18:08::15:9578369,736.375,2.368
18:08::15:9578369,736.40625,2.366
18:08::15:9578369,736.4375,2.362
18:08::15:9578369,736.46875,2.362
18:08::15:9578369,736.5,2.364
18:08::15:9578369,736.53125,2.366
18:08::15:9578369,736.5625,2.368
18:08::15:9578369,736.59375,2.372
18:08::15:9578369,736.625,2.37
18:08::15:9578369,736.65625,2.372
18:08::15:9578369,736.6875,2.374
18:08::15:9578369,736.71875,2.376
18:08::16:3578079,736.75,2.376
18:08::16:3578079,736.78125,2.374
18:08::16:3578079,736.8125,2.372
18:08::16:3578079,736.84375,2.37
18:08::16:3578079,736.875,2.37
18:08::16:3578079,736.90625,2.366
18:08::16:3578079,736.9375,2.368
18:08::16:3578079,736.96875,2.366
18:08::16:3578079,737,2.366
18:08::16:3578079,737.03125,2.362
